image_path,valence,arousal,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
DiffusionEmotion_S/cropped/neutral/bdvxomgy_0.png,0.0,0.0,0.3162371516227722,0.31061848998069763,0.22453416883945465,0.35015958547592163,0.11127401888370514,0.0,0.3235262334346771,0.9062868356704712,1.0,0.06238870695233345,0.3428967595100403,0.6631806492805481,0.487572580575943,0.0,0.3725130558013916,0.45991989970207214,0.026331154629588127,0.0509180948138237,0.1477871686220169,0.23665274679660797
DiffusionEmotion_S/cropped/neutral/behynpaa_0.png,0.0,0.0,0.31032755970954895,0.24957892298698425,0.2948722243309021,0.34052935242652893,0.2225547879934311,1.0,0.2412889450788498,0.015907369554042816,1.0,0.17203764617443085,0.4493088126182556,0.3732089102268219,0.5023722648620605,0.0,0.46380123496055603,0.37653857469558716,0.2908646762371063,0.037907615303993225,0.658945620059967,0.16257667541503906
DiffusionEmotion_S/cropped/neutral/berwworh_0.png,-0.1,-0.1,0.3838956952095032,0.30017146468162537,0.19621548056602478,0.4250672161579132,0.1203504279255867,0.0,0.1622825711965561,0.5879504084587097,0.0,0.04219428077340126,0.4267755150794983,0.5761014223098755,0.5463000535964966,0.0,0.6659881472587585,0.7122851610183716,0.019030632451176643,0.04339965805411339,0.3146522343158722,0.05231679975986481
DiffusionEmotion_S/cropped/neutral/bgasdkmy_0.png,0.0,0.0,0.4413180947303772,0.33130407333374023,0.35240447521209717,0.4294796288013458,0.26945167779922485,0.0,0.4468357264995575,0.4172329902648926,1.0,0.3193395137786865,0.5726974606513977,0.13858267664909363,0.4923589527606964,0.0,0.6196810603141785,0.4907982051372528,0.2653135657310486,0.06448918581008911,0.10505887866020203,0.2113463431596756
DiffusionEmotion_S/cropped/neutral/bgylubjt_0.png,0.0,0.0,0.3815917372703552,0.31198030710220337,0.4618069529533386,0.33033764362335205,0.31049638986587524,1.0,0.3484187424182892,0.6062696576118469,0.0,0.15626490116119385,0.45080119371414185,0.3330833911895752,0.5204796195030212,0.0,0.45933404564857483,0.4474988579750061,0.29287245869636536,0.08953274041414261,0.367921382188797,0.480913907289505
DiffusionEmotion_S/cropped/neutral/bgyosaes_0.png,0.0,0.0,0.3315875232219696,0.2736653685569763,0.3300551772117615,0.33052822947502136,0.5956627130508423,0.0,0.3502504825592041,0.8997600674629211,0.0,0.6984087824821472,0.6285735368728638,0.30348294973373413,0.4842287302017212,0.0,0.4129702150821686,0.6297313570976257,0.11332029104232788,0.08425406366586685,0.19310104846954346,0.41144490242004395
DiffusionEmotion_S/cropped/neutral/bjjtiumb_0.png,-0.1,0.0,0.313597172498703,0.2695797383785248,0.5685710310935974,0.3155548870563507,0.4688320755958557,1.0,0.49381232261657715,0.11948807537555695,1.0,0.40098631381988525,0.7086192965507507,0.4542650282382965,0.4687858521938324,0.0,0.3369709849357605,0.6672590970993042,0.022918494418263435,0.06817791610956192,0.14048151671886444,0.3485039472579956
DiffusionEmotion_S/cropped/neutral/bljnviuo_0.png,0.0,0.0,0.20064572989940643,0.1582709103822708,0.6207877397537231,0.28924745321273804,0.44286882877349854,1.0,0.513408899307251,0.28078368306159973,0.0,0.44754165410995483,0.7376784086227417,0.24028514325618744,0.5023511648178101,0.0,0.5096713304519653,0.6003283858299255,0.0030338605865836143,0.1289510577917099,0.4868829846382141,0.31017357110977173
DiffusionEmotion_S/cropped/neutral/bnvvubew_0.png,0.0,0.0,0.26722466945648193,0.26019659638404846,0.31467708945274353,0.35838422179222107,0.7171629667282104,1.0,0.5640937089920044,0.06391892582178116,1.0,0.8188510537147522,0.6965372562408447,0.3957410156726837,0.5501507520675659,0.0,0.3801737427711487,0.5390281081199646,0.16476726531982422,0.08197212219238281,0.11257704347372055,0.45454612374305725
DiffusionEmotion_S/cropped/neutral/bpumwnjf_0.png,-0.2,-0.1,0.24219319224357605,0.12029468268156052,0.2731877565383911,0.5714564919471741,0.0905098095536232,0.0,0.21347679197788239,0.004847410600632429,1.0,0.05307134613394737,0.7134490013122559,0.6648834347724915,0.4372793138027191,0.0,0.44126006960868835,0.7220986485481262,0.021360358223319054,0.1721629947423935,0.03936559334397316,0.15522493422031403
DiffusionEmotion_S/cropped/neutral/bwyrfppo_0.png,-0.1,0.2,0.592057466506958,0.3356899917125702,0.12196638435125351,0.612403929233551,0.08603839576244354,0.0,0.14630548655986786,0.04902806133031845,1.0,0.05926305055618286,0.28162720799446106,0.1950373351573944,0.304213285446167,0.0,0.5951015949249268,0.22087746858596802,0.8918444514274597,0.24127070605754852,0.08588393777608871,0.09550943970680237
DiffusionEmotion_S/cropped/neutral/bxzfbuml_0.png,0.0,0.0,0.31215277314186096,0.4203963875770569,0.16450484097003937,0.3401286005973816,0.7713806629180908,0.0,0.5097722411155701,0.004457602743059397,0.0,0.8377781510353088,0.7169063091278076,0.3388500511646271,0.6075477004051208,0.0,0.44835764169692993,0.5431983470916748,0.02902539260685444,0.04167289286851883,0.4095093011856079,0.1486857384443283
DiffusionEmotion_S/cropped/neutral/bypytvsi_0.png,0.0,0.0,0.42099615931510925,0.3262192904949188,0.37725159525871277,0.4545838236808777,0.27788323163986206,0.0,0.266006201505661,0.012206172570586205,0.0,0.1989261955022812,0.35058775544166565,0.17758230865001678,0.5622810125350952,0.0,0.6249619126319885,0.3997502624988556,0.3313747048377991,0.03925173729658127,0.2952518165111542,0.27505752444267273
DiffusionEmotion_S/cropped/neutral/canuknmw_0.png,0.0,0.2,0.2924679219722748,0.30076873302459717,0.3459140956401825,0.35204485058784485,0.23367653787136078,0.0,0.2770439386367798,0.003408433636650443,0.0,0.1360718458890915,0.26315775513648987,0.36256885528564453,0.4281224012374878,0.0,0.7113680243492126,0.36520668864250183,0.35226204991340637,0.16916489601135254,0.2881370782852173,0.3330395519733429
DiffusionEmotion_S/cropped/neutral/caryzxsf_0.png,0.0,0.0,0.5322124361991882,0.29600217938423157,0.5992911458015442,0.39051172137260437,0.189453125,0.0,0.3044622838497162,0.275490939617157,0.0,0.17746786773204803,0.4522154927253723,0.5640109181404114,0.5205626487731934,0.0,0.48570480942726135,0.4211141765117645,0.1477910280227661,0.0769583135843277,0.33832618594169617,0.2962128221988678
DiffusionEmotion_S/cropped/neutral/cbiznkhq_0.png,0.0,0.0,0.362970769405365,0.2661801278591156,0.6291104555130005,0.3309464752674103,0.259979784488678,0.0,0.4541999101638794,0.0476265624165535,0.0,0.15450641512870789,0.4000875949859619,0.5812134742736816,0.5634318590164185,0.0,0.5327693819999695,0.3337642550468445,0.05326900631189346,0.10317295044660568,0.6619752049446106,0.20975622534751892
DiffusionEmotion_S/cropped/neutral/cboverep_0.png,0.0,0.0,0.38047218322753906,0.5981470346450806,0.24721047282218933,0.47559094429016113,0.1568482369184494,0.0,0.2110341638326645,0.015039217658340931,0.0,0.15628919005393982,0.4535757601261139,0.1142156794667244,0.5754655003547668,0.0,0.38102278113365173,0.6095631122589111,0.6697653532028198,0.030313648283481598,0.6591088771820068,0.1767827421426773
DiffusionEmotion_S/cropped/neutral/cbyonfwe_0.png,-0.1,0.0,0.3202572762966156,0.2902858257293701,0.29730555415153503,0.34912359714508057,0.13407136499881744,0.0,0.2568438649177551,0.9787232875823975,0.0,0.08864804357290268,0.5500275492668152,0.7939353585243225,0.5146493315696716,0.0,0.5506380796432495,0.596546471118927,0.0749858021736145,0.09142288565635681,0.19903947412967682,0.11701923608779907
DiffusionEmotion_S/cropped/neutral/ccmhzofw_0.png,0.1,0.1,0.3157210052013397,0.3480584919452667,0.2349352091550827,0.27231332659721375,0.2895551323890686,1.0,0.2511220872402191,0.7794304490089417,1.0,0.07578577846288681,0.5619864463806152,0.24678386747837067,0.40286391973495483,0.0,0.444336861371994,0.49301841855049133,0.09499546885490417,0.066257543861866,0.11658689379692078,0.48803016543388367
DiffusionEmotion_S/cropped/neutral/cdjydsnd_0.png,0.0,-0.1,0.35125625133514404,0.3579098582267761,0.2133880853652954,0.38431212306022644,0.18053515255451202,1.0,0.29762768745422363,0.45840469002723694,0.0,0.09505769610404968,0.46010133624076843,0.6577757596969604,0.5356993079185486,0.0,0.5302006006240845,0.4737563133239746,0.11152690649032593,0.19055193662643433,0.04547908529639244,0.1832273304462433
DiffusionEmotion_S/cropped/neutral/cfsfqygd_0.png,0.0,-0.1,0.38968488574028015,0.255754292011261,0.41992413997650146,0.30338791012763977,0.21162381768226624,1.0,0.31924504041671753,0.7518720626831055,0.0,0.10402265191078186,0.30974045395851135,0.35176074504852295,0.4752325415611267,0.0,0.624776303768158,0.29990312457084656,0.2542404234409332,0.1648990958929062,0.8008894324302673,0.17972202599048615
DiffusionEmotion_S/cropped/neutral/chuefacu_0.png,-0.2,-0.1,0.3029078543186188,0.13727574050426483,0.3432106077671051,0.38569581508636475,0.32272669672966003,0.0,0.3506624102592468,0.2294122874736786,0.0,0.4682251811027527,0.3890710771083832,0.627229630947113,0.4584064185619354,0.0,0.2943056523799896,0.6217573881149292,0.181003600358963,0.11947906762361526,0.2859242558479309,0.14579294621944427
DiffusionEmotion_S/cropped/neutral/cidxjhbm_0.png,0.0,0.2,0.3391910195350647,0.433336079120636,0.3506280779838562,0.32209914922714233,0.45099207758903503,0.0,0.46037617325782776,0.028044812381267548,0.0,0.43208765983581543,0.4933691620826721,0.2996862232685089,0.507320761680603,0.0,0.7932426333427429,0.4315683841705322,0.3756738603115082,0.14327622950077057,0.6891343593597412,0.6092377305030823
DiffusionEmotion_S/cropped/neutral/ciggeafk_0.png,0.0,0.0,0.409146785736084,0.35276728868484497,0.06945028901100159,0.4639585018157959,0.24671024084091187,0.0,0.20133064687252045,0.13023559749126434,1.0,0.22435469925403595,0.3827313482761383,0.2658594250679016,0.46651771664619446,0.0,0.3684422969818115,0.6029043793678284,0.39664068818092346,0.045013654977083206,0.07231121510267258,0.12895502150058746
DiffusionEmotion_S/cropped/neutral/cnrjborx_0.png,0.0,0.0,0.27741312980651855,0.34968987107276917,0.3688713312149048,0.3095676004886627,0.29972752928733826,1.0,0.4899277687072754,0.3951870799064636,0.0,0.27052032947540283,0.3714880049228668,0.28801968693733215,0.5855362415313721,0.0,0.4649703800678253,0.5179892778396606,0.2562580704689026,0.11667986959218979,0.6660204529762268,0.5677483677864075
DiffusionEmotion_S/cropped/neutral/comhblru_0.png,0.0,0.0,0.2999565601348877,0.4165264666080475,0.41672849655151367,0.2957368493080139,0.23261921107769012,0.0,0.29106101393699646,0.3049037754535675,0.0,0.12989410758018494,0.513710618019104,0.4285128116607666,0.44704508781433105,0.0,0.6609876155853271,0.5324313640594482,0.05407170206308365,0.07897016406059265,0.46504709124565125,0.30929693579673767
DiffusionEmotion_S/cropped/neutral/cvlwwwbq_0.png,0.0,0.0,0.3661191463470459,0.2511296272277832,0.4167587161064148,0.31054338812828064,0.4566296339035034,0.0,0.42567652463912964,0.4007810056209564,0.0,0.3217049241065979,0.6912238001823425,0.19148992002010345,0.5548206567764282,0.0,0.31881183385849,0.5796836614608765,0.013545784167945385,0.1020817831158638,0.11879485100507736,0.38613975048065186
DiffusionEmotion_S/cropped/neutral/cyowdqxk_0.png,-0.1,-0.1,0.3869066536426544,0.3160659074783325,0.23404604196548462,0.3166823089122772,0.4436326026916504,0.0,0.39359262585639954,0.4523288607597351,0.0,0.49906280636787415,0.7161009311676025,0.8345475792884827,0.5337868928909302,0.0,0.45182108879089355,0.7089108228683472,0.1723771095275879,0.09140005707740784,0.4026031494140625,0.28325551748275757
DiffusionEmotion_S/cropped/neutral/dcondmli_0.png,0.0,0.0,0.5928622484207153,0.42538657784461975,0.19171807169914246,0.6127714514732361,0.08066204935312271,1.0,0.3033835291862488,0.01588398590683937,1.0,0.06742725521326065,0.28258663415908813,0.5092458128929138,0.47718483209609985,0.0,0.41137656569480896,0.5726217031478882,0.026324588805437088,0.29459989070892334,0.12258574366569519,0.31045398116111755
DiffusionEmotion_S/cropped/neutral/dcucvrzp_0.png,0.0,0.0,0.3441905379295349,0.23669956624507904,0.3050520420074463,0.2680658996105194,0.5033945441246033,0.0,0.4415190815925598,0.016340449452400208,1.0,0.4616501033306122,0.6147705316543579,0.10478975623846054,0.4899045526981354,0.0,0.4187585115432739,0.47208985686302185,0.009605237282812595,0.05790554732084274,0.1446056067943573,0.3247372508049011
DiffusionEmotion_S/cropped/neutral/dfihbufr_0.png,0.0,0.0,0.37250253558158875,0.5148519277572632,0.17036694288253784,0.45928525924682617,0.1791800707578659,0.0,0.2536696791648865,0.014375869184732437,1.0,0.07187529653310776,0.4277426302433014,0.3635653257369995,0.39266088604927063,0.0,0.27180248498916626,0.49063751101493835,0.19231921434402466,0.04264426976442337,0.3916906416416168,0.2275402545928955
DiffusionEmotion_S/cropped/neutral/dgekzbfb_0.png,0.0,0.0,0.4695432484149933,0.24937616288661957,0.34589332342147827,0.2837910056114197,0.5350052118301392,1.0,0.4341430366039276,0.3791716992855072,0.0,0.6466526985168457,0.6188856959342957,0.5378678441047668,0.46124938130378723,0.0,0.43897780776023865,0.3576580882072449,0.7472981214523315,0.08111553639173508,0.6451166272163391,0.5673327445983887
DiffusionEmotion_S/cropped/neutral/doaoiovv_0.png,0.0,0.0,0.24879927933216095,0.32215413451194763,0.3897899091243744,0.2679823040962219,0.36154040694236755,1.0,0.41150981187820435,0.32007458806037903,0.0,0.13680176436901093,0.5849996209144592,0.4119720160961151,0.5906089544296265,0.0,0.557013988494873,0.4815761148929596,0.01873808167874813,0.10116924345493317,0.42178964614868164,0.26695716381073
DiffusionEmotion_S/cropped/neutral/dsarlarv_0.png,0.0,-0.1,0.26621976494789124,0.38628748059272766,0.8059993386268616,0.31196531653404236,0.44731685519218445,0.0,0.3719489872455597,0.46474751830101013,1.0,0.4752202033996582,0.6674732565879822,0.6113234758377075,0.5209285616874695,0.0,0.3412708342075348,0.6019677519798279,0.04916422814130783,0.10488387197256088,0.17511869966983795,0.43495887517929077
DiffusionEmotion_S/cropped/neutral/duiywdfy_0.png,0.0,0.0,0.45602840185165405,0.3717624247074127,0.3107614517211914,0.44253993034362793,0.08890735357999802,0.0,0.1934380829334259,0.043426696211099625,0.0,0.07776880264282227,0.32126712799072266,0.13458234071731567,0.5527776479721069,0.0,0.7215840816497803,0.3696715831756592,0.09746897220611572,0.01773926615715027,0.4045797288417816,0.11966865509748459
DiffusionEmotion_S/cropped/neutral/dvchmzaq_0.png,0.0,0.0,0.29340338706970215,0.35665062069892883,0.32121720910072327,0.3345000743865967,0.554275631904602,0.0,0.41825300455093384,0.08983543515205383,0.0,0.577097475528717,0.6445724964141846,0.19346317648887634,0.5336366891860962,0.0,0.569233238697052,0.52946937084198,0.7771399021148682,0.22540336847305298,0.41422417759895325,0.41861802339553833
DiffusionEmotion_S/cropped/neutral/dyqfbdyq_0.png,0.0,0.0,0.24205081164836884,0.29663392901420593,0.314014732837677,0.35171934962272644,0.2601243555545807,0.0,0.4322477877140045,0.018175417557358742,0.0,0.21597684919834137,0.3463744819164276,0.2237492948770523,0.5007604956626892,0.0,0.5523862838745117,0.44357508420944214,0.17855608463287354,0.11460462957620621,0.42579227685928345,0.20816966891288757
DiffusionEmotion_S/cropped/neutral/dzpmcurw_0.png,0.0,0.1,0.33760446310043335,0.4087989330291748,0.4314751923084259,0.3167712092399597,0.2969338893890381,1.0,0.4231738746166229,0.4703861176967621,1.0,0.2641158998012543,0.6220329403877258,0.45076966285705566,0.5133779644966125,0.0,0.6045020222663879,0.4910346567630768,0.2646990716457367,0.046053171157836914,0.6010646224021912,0.46905291080474854
DiffusionEmotion_S/cropped/neutral/ebmnxzgq_0.png,0.0,0.0,0.394989550113678,0.4029994606971741,0.27815958857536316,0.331789493560791,0.5178142189979553,0.0,0.4106740951538086,0.12329724431037903,0.0,0.32495635747909546,0.5906254053115845,0.09999645501375198,0.35695889592170715,0.0,0.2841202914714813,0.3950163424015045,0.1769251525402069,0.026559947058558464,0.3804810047149658,0.1411295086145401
DiffusionEmotion_S/cropped/neutral/edsleblb_0.png,0.0,0.0,0.44608035683631897,0.5136218667030334,0.5438128709793091,0.43514013290405273,0.0609460175037384,0.0,0.15863792598247528,0.4193267524242401,1.0,0.07551492005586624,0.37876877188682556,0.48116061091423035,0.3973545730113983,0.0,0.6964553594589233,0.21604713797569275,0.8308121562004089,0.1462147980928421,0.6577821969985962,0.12024448066949844
DiffusionEmotion_S/cropped/neutral/eljxxegl_0.png,0.0,0.0,0.3058747351169586,0.2852003276348114,0.16244378685951233,0.3517126142978668,0.34889882802963257,1.0,0.2925960123538971,0.008203033357858658,1.0,0.28046372532844543,0.42654117941856384,0.20328280329704285,0.47123631834983826,0.0,0.4532214105129242,0.4333711564540863,0.6082789897918701,0.1096997931599617,0.23959672451019287,0.6529874205589294
DiffusionEmotion_S/cropped/neutral/elxpckqo_0.png,-0.1,0.2,0.3901917040348053,0.16501010954380035,0.448045939207077,0.2905638813972473,0.19602932035923004,0.0,0.33395686745643616,0.6436073184013367,0.0,0.20096667110919952,0.351393461227417,0.41981709003448486,0.3155866861343384,0.0,0.3991802930831909,0.25648990273475647,0.5399317741394043,0.14972199499607086,0.36739015579223633,0.510477602481842
DiffusionEmotion_S/cropped/neutral/emdagynn_0.png,0.0,0.0,0.5408098697662354,0.2147713452577591,0.29377487301826477,0.3522753119468689,0.1463164985179901,0.0,0.45025792717933655,0.10495194047689438,0.0,0.03756530582904816,0.4378201961517334,0.2561233341693878,0.45339229702949524,0.0,0.45832356810569763,0.6387699246406555,0.03581167757511139,0.0694185346364975,0.21503810584545135,0.09417536109685898
DiffusionEmotion_S/cropped/neutral/enstpxcn_0.png,0.0,0.0,0.42818576097488403,0.3323429226875305,0.3515678346157074,0.5966588854789734,0.10289368033409119,1.0,0.19645345211029053,0.036446791142225266,0.0,0.08716265112161636,0.6080949902534485,0.5393903255462646,0.43774500489234924,0.0,0.5267474055290222,0.5550159811973572,0.33239641785621643,0.2194298803806305,0.027576131746172905,0.2124139666557312
DiffusionEmotion_S/cropped/neutral/eoizyatr_0.png,0.0,0.0,0.2750299870967865,0.21833832561969757,0.21878047287464142,0.3298281133174896,0.4143786132335663,0.0,0.4281221330165863,0.12608931958675385,1.0,0.34807300567626953,0.6953856348991394,0.1807987093925476,0.4775424301624298,0.0,0.41058000922203064,0.4668324887752533,0.0003611499269027263,0.07553166896104813,0.37960177659988403,0.08584874123334885
DiffusionEmotion_S/cropped/neutral/ervzlnaf_0.png,0.0,0.0,0.4217797517776489,0.18452495336532593,0.4163266718387604,0.3402026891708374,0.18568174540996552,0.0,0.2493971884250641,0.1581512689590454,0.0,0.09479599446058273,0.4646139144897461,0.4160684049129486,0.4358501732349396,0.0,0.674376368522644,0.5296108722686768,0.15334035456180573,0.021380038931965828,0.4971238374710083,0.2749674916267395
DiffusionEmotion_S/cropped/neutral/euevborq_0.png,-0.2,-0.2,0.3003481924533844,0.20530617237091064,0.16889706254005432,0.3284042477607727,0.4364612102508545,0.0,0.2663339078426361,0.1006486713886261,1.0,0.4592873454093933,0.4877158999443054,0.710233747959137,0.5578065514564514,0.0,0.272289514541626,0.7685565948486328,0.1604604572057724,0.15751640498638153,0.3395521342754364,0.1813894510269165
DiffusionEmotion_S/cropped/neutral/euwmmjxq_0.png,0.0,0.0,0.4020552635192871,0.4309908151626587,0.12962104380130768,0.40589210391044617,0.2045617401599884,1.0,0.3295570909976959,0.0053924513049423695,0.0,0.15531353652477264,0.42520368099212646,0.48425501585006714,0.6655019521713257,0.0,0.6528955101966858,0.418201208114624,0.2510925829410553,0.13843418657779694,0.19287937879562378,0.330280065536499
DiffusionEmotion_S/cropped/neutral/excmmiro_0.png,0.0,0.0,0.3072894215583801,0.3628806471824646,0.29535111784935,0.40736111998558044,0.09323518723249435,0.0,0.17945612967014313,0.011797294020652771,0.0,0.13674522936344147,0.5504406690597534,0.5519640445709229,0.4253764748573303,0.0,0.6599326133728027,0.4186224639415741,0.10630566626787186,0.04911864921450615,0.1531100869178772,0.2134293019771576
DiffusionEmotion_S/cropped/neutral/fctifazl_0.png,0.0,0.1,0.5868430733680725,0.3082723617553711,0.2488097846508026,0.716056764125824,0.0493912510573864,0.0,0.1180996522307396,0.03319576755166054,0.0,0.04213395714759827,0.1537720263004303,0.6566628813743591,0.3530518412590027,0.0,0.586978554725647,0.18831123411655426,0.8955628275871277,0.8080436587333679,0.17017443478107452,0.05430364981293678
DiffusionEmotion_S/cropped/neutral/fdpqfzrl_0.png,0.0,-0.1,0.3122117519378662,0.265047550201416,0.20977972447872162,0.2602774500846863,0.35709884762763977,0.0,0.3695724904537201,0.8234139084815979,0.0,0.16366514563560486,0.63124680519104,0.3800368309020996,0.5064278841018677,0.0,0.32214248180389404,0.65787672996521,0.16654914617538452,0.04269164055585861,0.17670251429080963,0.29966557025909424
DiffusionEmotion_S/cropped/neutral/feaekqug_0.png,0.0,0.0,0.45385316014289856,0.4583567976951599,0.21108758449554443,0.3117246925830841,0.23014071583747864,1.0,0.3011084794998169,0.021455539390444756,0.0,0.14531204104423523,0.5392299890518188,0.2813560366630554,0.37670132517814636,0.0,0.8323556780815125,0.5207508206367493,0.4427872598171234,0.15248021483421326,0.7244471311569214,0.37374746799468994
DiffusionEmotion_S/cropped/neutral/fjepkjbd_0.png,-0.1,-0.2,0.5248986482620239,0.30252698063850403,0.24796484410762787,0.336371511220932,0.21552307903766632,0.0,0.31626272201538086,0.002841431414708495,1.0,0.1537090539932251,0.26290178298950195,0.1057061105966568,0.46015283465385437,0.0,0.6607500910758972,0.21327973902225494,0.8013019561767578,0.11866933107376099,0.25226902961730957,0.4333917796611786
DiffusionEmotion_S/cropped/neutral/fkslnbca_0.png,-0.1,-0.1,0.4423898458480835,0.3388541340827942,0.2744218707084656,0.6196249723434448,0.0904841423034668,0.0,0.15145310759544373,0.027696575969457626,1.0,0.03912288323044777,0.37211424112319946,0.3959822952747345,0.37756699323654175,0.0,0.4464189112186432,0.42292580008506775,0.006748485378921032,0.16392995417118073,0.07229240983724594,0.0888700857758522
DiffusionEmotion_S/cropped/neutral/fmvuximb_0.png,-0.1,-0.1,0.3477920889854431,0.2681252360343933,0.6708150506019592,0.36600828170776367,0.15092512965202332,0.0,0.2700054347515106,0.023905454203486443,1.0,0.11123701184988022,0.62172931432724,0.5430768132209778,0.5180836319923401,0.0,0.569781482219696,0.7616291642189026,0.00364313879981637,0.04611673578619957,0.09243625402450562,0.15080702304840088
DiffusionEmotion_S/cropped/neutral/fptmvwwa_0.png,0.0,0.0,0.3283480405807495,0.25314170122146606,0.7392966747283936,0.30747875571250916,0.34078124165534973,1.0,0.5051364302635193,0.04879092425107956,0.0,0.18052659928798676,0.4893825352191925,0.28158655762672424,0.5646904706954956,0.0,0.5611822009086609,0.4375913143157959,0.6744135618209839,0.10861435532569885,0.5481618046760559,0.8079465627670288
DiffusionEmotion_S/cropped/neutral/fpyfqxgu_0.png,-0.1,-0.1,0.3152869641780853,0.2824556827545166,0.5113406777381897,0.358171284198761,0.4077696204185486,1.0,0.32485488057136536,0.0018528724322095513,1.0,0.2934051752090454,0.3800988495349884,0.4756183326244354,0.5394232273101807,0.0,0.29952481389045715,0.6386402249336243,0.04852910712361336,0.1343180537223816,0.1227603405714035,0.4485930800437927
